ID	Batch	Biosample	Accession	Ring	Tissue	Age	Sex	CoverageFile	Total_Sequences	Unique_Reads_Mapped	MappingRate	Total_Cytosines	CpG_Methylation_Rate	CHG_Methylation_Rate	CHH_Methylation_Rate	NumberRawCpGs	Number10XCpGs	Family
B2X3683_BL_ADL_M__SRR22581116	Saarland_Second	B2X3683_BL_ADL_M	SRR22581116	B2X3683	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3683_BL_ADL_M__SRR22581116.cov.gz	15662269	6906548	44.10%	315684068	49.80%	1.60%	0.70%	1081516	520848	NA
B2X3686_BL_ADL_M__SRR22581262	Saarland_Second	B2X3686_BL_ADL_M	SRR22581262	B2X3686	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3686_BL_ADL_M__SRR22581262.cov.gz	38061815	17639783	46.30%	806014023	52.20%	1.60%	0.70%	1542513	991098	NA
B2X3690_BL_ADL_M__SRR22581187	Saarland_Second	B2X3690_BL_ADL_M	SRR22581187	B2X3690	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3690_BL_ADL_M__SRR22581187.cov.gz	17305006	7830994	45.30%	359848931	52.10%	1.50%	0.70%	1264773	607381	NA
B2X3691_BL_ADL_M__SRR22581253	Saarland_Second	B2X3691_BL_ADL_M	SRR22581253	B2X3691	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3691_BL_ADL_M__SRR22581253.cov.gz	2416280	1036236	42.90%	46636511	52.60%	1.50%	0.70%	614602	105620	NA
B2X3716_BL_CHK_F__SRR22581169	Saarland_Second	B2X3716_BL_CHK_F	SRR22581169	B2X3716	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3716_BL_CHK_F__SRR22581169.cov.gz	54250067	23822420	43.90%	1072935901	48.10%	1.70%	0.70%	1785793	1101559	NA
B2X3716_BL_CHK_F__SRR22581173	Saarland_Second	B2X3716_BL_CHK_F	SRR22581173	B2X3716	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3716_BL_CHK_F__SRR22581173.cov.gz	24521170	10611198	43.30%	480160752	54.00%	1.50%	0.70%	1369926	727905	NA
B2X3864_BL_ADL_F__SRR22581255	Saarland_Second	B2X3864_BL_ADL_F	SRR22581255	B2X3864	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3864_BL_ADL_F__SRR22581255.cov.gz	9014401	4145321	46.00%	185948538	50.60%	1.70%	0.70%	753323	324454	NA
B2X3931_BL_ADL_F__SRR22581302	Saarland_Second	B2X3931_BL_ADL_F	SRR22581302	B2X3931	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X3931_BL_ADL_F__SRR22581302.cov.gz	69949333	32213957	46.10%	1466339247	54.00%	1.60%	0.70%	1747011	1201259	NA
B2X4031_BL_ADL_M__SRR22581263	Saarland_Second	B2X4031_BL_ADL_M	SRR22581263	B2X4031	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4031_BL_ADL_M__SRR22581263.cov.gz	7488434	3332862	44.50%	149179655	48.40%	1.60%	0.70%	962134	300480	NA
B2X4034_BL_ADL_F__SRR22581254	Saarland_Second	B2X4034_BL_ADL_F	SRR22581254	B2X4034	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4034_BL_ADL_F__SRR22581254.cov.gz	8031058	3484684	43.40%	156246312	47.00%	1.50%	0.70%	851195	309373	NA
B2X4036_BL_ADL_F__SRR22581245	Saarland_Second	B2X4036_BL_ADL_F	SRR22581245	B2X4036	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4036_BL_ADL_F__SRR22581245.cov.gz	10668204	4531739	42.50%	201129608	45.50%	1.60%	0.70%	1109434	371546	NA
B2X4036_BL_CHK_F__SRR22581284	Saarland_Second	B2X4036_BL_CHK_F	SRR22581284	B2X4036	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4036_BL_CHK_F__SRR22581284.cov.gz	4648188	2021998	43.50%	89752888	51.40%	1.60%	0.70%	608661	177583	NA
B2X4037_BL_ADL_M__SRR22581234	Saarland_Second	B2X4037_BL_ADL_M	SRR22581234	B2X4037	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4037_BL_ADL_M__SRR22581234.cov.gz	51720475	24717982	47.80%	1097927434	50.80%	1.70%	0.70%	1476151	1002069	NA
B2X4037_BL_CHK_M__SRR22581112	Saarland_Second	B2X4037_BL_CHK_M	SRR22581112	B2X4037	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4037_BL_CHK_M__SRR22581112.cov.gz	12728452	4779482	37.50%	216102990	50.00%	1.50%	0.70%	1134842	420486	NA
B2X4101_BL_ADL_F__SRR22581114	Saarland_Second	B2X4101_BL_ADL_F	SRR22581114	B2X4101	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4101_BL_ADL_F__SRR22581114.cov.gz	22380660	9347039	41.80%	423968629	51.20%	1.60%	0.70%	1212844	641895	NA
B2X4102_BL_ADL_F__SRR22581178	Saarland_Second	B2X4102_BL_ADL_F	SRR22581178	B2X4102	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4102_BL_ADL_F__SRR22581178.cov.gz	20703385	9025113	43.60%	419782033	50.60%	1.40%	0.70%	1562456	713215	NA
B2X4108_BL_ADL_M__SRR22581243	Saarland_Second	B2X4108_BL_ADL_M	SRR22581243	B2X4108	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4108_BL_ADL_M__SRR22581243.cov.gz	13255105	6183398	46.60%	279840766	53.90%	1.50%	0.70%	1091094	458187	NA
B2X4110_BL_ADL_M__SRR22581141	Saarland_Second	B2X4110_BL_ADL_M	SRR22581141	B2X4110	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4110_BL_ADL_M__SRR22581141.cov.gz	16421553	7696301	46.90%	347636756	51.10%	1.50%	0.70%	1008341	519029	NA
B2X4112_BL_ADL_M__SRR22581200	Saarland_Second	B2X4112_BL_ADL_M	SRR22581200	B2X4112	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4112_BL_ADL_M__SRR22581200.cov.gz	20330638	8491000	41.80%	380109815	45.40%	1.50%	0.70%	1210215	585382	NA
B2X4123_BL_ADL_F__SRR22581207	Saarland_Second	B2X4123_BL_ADL_F	SRR22581207	B2X4123	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4123_BL_ADL_F__SRR22581207.cov.gz	93046557	41062210	44.10%	1893328697	52.50%	1.50%	0.70%	2146688	1510070	NA
B2X4133_BL_ADL_M__SRR22581199	Saarland_Second	B2X4133_BL_ADL_M	SRR22581199	B2X4133	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4133_BL_ADL_M__SRR22581199.cov.gz	6419022	2631831	41.00%	117284468	47.30%	1.50%	0.70%	824366	236271	NA
B2X4190_BL_ADL_M__SRR22581196	Saarland_Second	B2X4190_BL_ADL_M	SRR22581196	B2X4190	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4190_BL_ADL_M__SRR22581196.cov.gz	105929109	48639802	45.90%	2217708435	51.80%	1.50%	0.70%	2147802	1593930	NA
B2X4197_BL_ADL_F__SRR22581290	Saarland_Second	B2X4197_BL_ADL_F	SRR22581290	B2X4197	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4197_BL_ADL_F__SRR22581290.cov.gz	1550192	639300	41.20%	28879308	49.40%	1.50%	0.70%	761107	76630	NA
B2X4305_BL_ADL_F__SRR22581210	Saarland_Second	B2X4305_BL_ADL_F	SRR22581210	B2X4305	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4305_BL_ADL_F__SRR22581210.cov.gz	10804962	4716973	43.70%	213477194	53.80%	1.50%	0.70%	850503	381612	NA
B2X4346_BL_ADL_F__SRR22581295	Saarland_Second	B2X4346_BL_ADL_F	SRR22581295	B2X4346	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4346_BL_ADL_F__SRR22581295.cov.gz	13077619	5862026	44.80%	263946721	53.30%	1.70%	0.70%	975497	447507	NA
B2X4346_BL_CHK_F__SRR22581223	Saarland_Second	B2X4346_BL_CHK_F	SRR22581223	B2X4346	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4346_BL_CHK_F__SRR22581223.cov.gz	4780579	1815658	38.00%	80385690	51.30%	1.60%	0.70%	755635	169810	NA
B2X4454_BL_ADL_M__SRR22581241	Saarland_Second	B2X4454_BL_ADL_M	SRR22581241	B2X4454	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4454_BL_ADL_M__SRR22581241.cov.gz	17436998	7677743	44.00%	345730826	52.10%	1.50%	0.70%	1378972	567356	NA
B2X4455_BL_ADL_M__SRR22581244	Saarland_Second	B2X4455_BL_ADL_M	SRR22581244	B2X4455	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4455_BL_ADL_M__SRR22581244.cov.gz	23225138	10666476	45.90%	478079422	50.40%	1.60%	0.70%	1236241	634491	NA
B2X4825_BL_ADL_M__SRR22581124	Saarland_Second	B2X4825_BL_ADL_M	SRR22581124	B2X4825	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4825_BL_ADL_M__SRR22581124.cov.gz	19968420	8586964	43.00%	385984920	46.40%	1.50%	0.70%	1243719	590112	F4
B2X4839_BL_ADL_M__SRR22581186	Saarland_Second	B2X4839_BL_ADL_M	SRR22581186	B2X4839	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4839_BL_ADL_M__SRR22581186.cov.gz	46683791	21011617	45.00%	964324964	53.90%	1.50%	0.70%	1738896	1155953	NA
B2X4843_BL_CHK_M__SRR22581159	Saarland_Second	B2X4843_BL_CHK_M	SRR22581159	B2X4843	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4843_BL_CHK_M__SRR22581159.cov.gz	25238996	11423506	45.30%	503436908	53.60%	1.80%	0.70%	1111373	601879	NA
B2X4845_BL_ADL_F__SRR22581115	Saarland_Second	B2X4845_BL_ADL_F	SRR22581115	B2X4845	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4845_BL_ADL_F__SRR22581115.cov.gz	2184091	918904	42.10%	40984187	53.90%	1.70%	0.70%	594768	87654	NA
B2X4901_BL_CHK_M__SRR22581269	Saarland_Second	B2X4901_BL_CHK_M	SRR22581269	B2X4901	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4901_BL_CHK_M__SRR22581269.cov.gz	30275699	14013669	46.30%	618051554	50.60%	1.70%	0.70%	1447098	750555	NA
B2X4934_BL_ADL_F__SRR22581174	Saarland_Second	B2X4934_BL_ADL_F	SRR22581174	B2X4934	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4934_BL_ADL_F__SRR22581174.cov.gz	36187623	17068607	47.20%	778242198	53.70%	1.40%	0.70%	1748504	1027882	NA
B2X4934_BL_ADL_F__SRR22581195	Saarland_Second	B2X4934_BL_ADL_F	SRR22581195	B2X4934	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4934_BL_ADL_F__SRR22581195.cov.gz	21653153	9742759	45.00%	424289618	50.90%	1.50%	0.70%	1181381	598799	NA
B2X4961_BL_ADL_M__SRR22581247	Saarland_Second	B2X4961_BL_ADL_M	SRR22581247	B2X4961	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4961_BL_ADL_M__SRR22581247.cov.gz	26026553	12090441	46.50%	536753417	47.10%	1.60%	0.70%	1209968	665900	NA
B2X7022_BL_CHK_M__SRR22581276	Saarland_Second	B2X7022_BL_CHK_M	SRR22581276	B2X7022	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7022_BL_CHK_M__SRR22581276.cov.gz	2404263	1020214	42.40%	45258472	50.00%	1.70%	0.70%	661380	108901	NA
B2X7045_BL_ADL_M__SRR22581131	Saarland_Second	B2X7045_BL_ADL_M	SRR22581131	B2X7045	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7045_BL_ADL_M__SRR22581131.cov.gz	44624403	20201320	45.30%	919974566	48.10%	1.60%	0.70%	1693968	1072057	NA
B2X7090_BL_CHK_F__SRR22581292	Saarland_Second	B2X7090_BL_CHK_F	SRR22581292	B2X7090	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7090_BL_CHK_F__SRR22581292.cov.gz	11804862	4976818	42.20%	226723975	53.30%	1.60%	0.70%	1161394	441521	NA
B2X7097_BL_CHK_M__SRR22581230	Saarland_Second	B2X7097_BL_CHK_M	SRR22581230	B2X7097	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7097_BL_CHK_M__SRR22581230.cov.gz	4618569	2056133	44.50%	91965884	58.20%	1.70%	0.70%	563358	183797	NA
B2X7195_BL_ADL_M__SRR22581280	Saarland_Second	B2X7195_BL_ADL_M	SRR22581280	B2X7195	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7195_BL_ADL_M__SRR22581280.cov.gz	9966906	4638017	46.50%	203223967	51.30%	1.80%	0.70%	727600	332724	NA
B2X7195_BL_CHK_M__SRR22581167	Saarland_Second	B2X7195_BL_CHK_M	SRR22581167	B2X7195	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7195_BL_CHK_M__SRR22581167.cov.gz	47639344	21643470	45.40%	981549033	50.20%	1.60%	0.70%	1736648	1060511	NA
B2X7304_BL_CHK_M__SRR22581158	Saarland_Second	B2X7304_BL_CHK_M	SRR22581158	B2X7304	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7304_BL_CHK_M__SRR22581158.cov.gz	15595558	6330710	40.60%	280295524	49.80%	1.60%	0.70%	1149320	482293	NA
B2X7334_BL_ADL_F__SRR22581240	Saarland_Second	B2X7334_BL_ADL_F	SRR22581240	B2X7334	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7334_BL_ADL_F__SRR22581240.cov.gz	16549368	6877574	41.60%	311697777	59.00%	1.50%	0.70%	1203247	501422	NA
B2X7338_BL_ADL_F__SRR22581257	Saarland_Second	B2X7338_BL_ADL_F	SRR22581257	B2X7338	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7338_BL_ADL_F__SRR22581257.cov.gz	45406714	20395312	44.90%	930247751	51.00%	1.50%	0.70%	1729631	1040937	NA
B2X7339_BL_ADL_M__SRR22581227	Saarland_Second	B2X7339_BL_ADL_M	SRR22581227	B2X7339	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7339_BL_ADL_M__SRR22581227.cov.gz	5181797	1976364	38.10%	87899787	49.40%	1.50%	0.70%	948595	202889	NA
B2X7340_BL_ADL_F__SRR22581206	Saarland_Second	B2X7340_BL_ADL_F	SRR22581206	B2X7340	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7340_BL_ADL_F__SRR22581206.cov.gz	12393159	5489142	44.30%	246107885	48.80%	1.50%	0.70%	898272	410731	NA
B2X7340_BL_CHK_F__SRR22581300	Saarland_Second	B2X7340_BL_CHK_F	SRR22581300	B2X7340	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7340_BL_CHK_F__SRR22581300.cov.gz	34427896	14675548	42.60%	669085731	55.20%	1.60%	0.70%	1427864	817846	NA
B2X7378_BL_CHK_F__SRR22581150	Saarland_Second	B2X7378_BL_CHK_F	SRR22581150	B2X7378	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7378_BL_CHK_F__SRR22581150.cov.gz	16731784	7487729	44.80%	338911971	53.90%	1.60%	0.70%	1070719	554239	NA
B2X7380_BL_CHK_F__SRR22581142	Saarland_Second	B2X7380_BL_CHK_F	SRR22581142	B2X7380	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7380_BL_CHK_F__SRR22581142.cov.gz	171329730	75976057	44.30%	3515312715	51.90%	1.40%	0.70%	2432360	1986935	NA
B2X7381_BL_CHK_M__SRR22581182	Saarland_Second	B2X7381_BL_CHK_M	SRR22581182	B2X7381	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7381_BL_CHK_M__SRR22581182.cov.gz	11307340	5246185	46.40%	236302540	52.60%	1.60%	0.70%	907116	423549	NA
B2X7381_BL_CHK_M__SRR22581296	Saarland_Second	B2X7381_BL_CHK_M	SRR22581296	B2X7381	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7381_BL_CHK_M__SRR22581296.cov.gz	4695454	1925043	41.00%	85425522	50.00%	1.70%	0.70%	782468	201894	NA
B2X7382_BL_CHK_M__SRR22581133	Saarland_Second	B2X7382_BL_CHK_M	SRR22581133	B2X7382	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7382_BL_CHK_M__SRR22581133.cov.gz	12218417	5319490	43.50%	238423610	54.30%	1.50%	0.70%	946286	429621	NA
B2X7383_BL_CHK_M__SRR22581191	Saarland_Second	B2X7383_BL_CHK_M	SRR22581191	B2X7383	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7383_BL_CHK_M__SRR22581191.cov.gz	24571733	10909415	44.40%	483246096	54.10%	1.60%	0.70%	1175870	658912	NA
B2X7400_BL_CHK_F__SRR22581140	Saarland_Second	B2X7400_BL_CHK_F	SRR22581140	B2X7400	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7400_BL_CHK_F__SRR22581140.cov.gz	10695611	4548078	42.50%	207262095	53.90%	1.50%	0.70%	1229599	418270	NA
B2X7401_BL_ADL_M__SRR22581225	Saarland_Second	B2X7401_BL_ADL_M	SRR22581225	B2X7401	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7401_BL_ADL_M__SRR22581225.cov.gz	30128504	13336611	44.30%	599095239	49.50%	1.60%	0.70%	1144069	698161	F3
B2X7402_BL_ADL_F__SRR22581136	Saarland_Second	B2X7402_BL_ADL_F	SRR22581136	B2X7402	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7402_BL_ADL_F__SRR22581136.cov.gz	15560945	6949022	44.70%	302381860	49.20%	1.70%	0.70%	864071	460681	NA
B2X7406_BL_CHK_M__SRR22581231	Saarland_Second	B2X7406_BL_CHK_M	SRR22581231	B2X7406	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7406_BL_CHK_M__SRR22581231.cov.gz	16086599	7403229	46.00%	331360008	49.90%	1.60%	0.70%	990666	509165	NA
B2X7407_BL_ADL_F__SRR22581198	Saarland_Second	B2X7407_BL_ADL_F	SRR22581198	B2X7407	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7407_BL_ADL_F__SRR22581198.cov.gz	29932522	12654707	42.30%	572045751	47.50%	1.50%	0.70%	1373383	769296	NA
B2X7407_BL_CHK_F__SRR22581222	Saarland_Second	B2X7407_BL_CHK_F	SRR22581222	B2X7407	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7407_BL_CHK_F__SRR22581222.cov.gz	38107719	16388902	43.00%	730488641	49.40%	1.60%	0.70%	1430060	840389	NA
B2X7408_BL_ADL_F__SRR22581261	Saarland_Second	B2X7408_BL_ADL_F	SRR22581261	B2X7408	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7408_BL_ADL_F__SRR22581261.cov.gz	31481976	14395898	45.70%	657347443	51.10%	1.60%	0.70%	1371184	830266	F1
B2X7410_BL_ADL_M__SRR22581252	Saarland_Second	B2X7410_BL_ADL_M	SRR22581252	B2X7410	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7410_BL_ADL_M__SRR22581252.cov.gz	16836726	7796418	46.30%	355216608	48.90%	1.60%	0.70%	1068910	559829	F1
B2X7410_BL_CHK_M__SRR22581213	Saarland_Second	B2X7410_BL_CHK_M	SRR22581213	B2X7410	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7410_BL_CHK_M__SRR22581213.cov.gz	103459559	48522782	46.90%	2161312622	49.90%	1.70%	0.70%	1938357	1413575	F1
B2X7411_BL_CHK_M__SRR22581268	Saarland_Second	B2X7411_BL_CHK_M	SRR22581268	B2X7411	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7411_BL_CHK_M__SRR22581268.cov.gz	83154232	38363996	46.10%	1702200761	49.60%	1.70%	0.70%	1937626	1303408	NA
B2X7415_BL_ADL_F__SRR22581217	Saarland_Second	B2X7415_BL_ADL_F	SRR22581217	B2X7415	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7415_BL_ADL_F__SRR22581217.cov.gz	4369939	1918049	43.90%	84280822	50.50%	1.80%	0.70%	660499	176818	NA
B2X7415_BL_CHK_F__SRR22581184	Saarland_Second	B2X7415_BL_CHK_F	SRR22581184	B2X7415	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7415_BL_CHK_F__SRR22581184.cov.gz	11759881	5224899	44.40%	235591965	53.50%	1.50%	0.70%	898544	432186	NA
B2X7548_BL_CHK_M__SRR22581265	Saarland_Second	B2X7548_BL_CHK_M	SRR22581265	B2X7548	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7548_BL_CHK_M__SRR22581265.cov.gz	64972593	30039541	46.20%	1322455952	50.60%	1.70%	0.70%	1771089	1124972	NA
B2X7608_BL_CHK_M__SRR22581149	Saarland_Second	B2X7608_BL_CHK_M	SRR22581149	B2X7608	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7608_BL_CHK_M__SRR22581149.cov.gz	19978191	5543265	27.70%	250068839	55.60%	1.60%	0.70%	983550	431742	NA
B2X7637_BL_CHK_M__SRR22581132	Saarland_Second	B2X7637_BL_CHK_M	SRR22581132	B2X7637	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7637_BL_CHK_M__SRR22581132.cov.gz	10968487	4740648	43.20%	213218518	55.20%	1.60%	0.70%	955568	400963	NA
B2X7638_BL_ADL_F__SRR22581122	Saarland_Second	B2X7638_BL_ADL_F	SRR22581122	B2X7638	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7638_BL_ADL_F__SRR22581122.cov.gz	24543730	10506591	42.80%	477265688	49.20%	1.60%	0.70%	1396544	707566	NA
B2X7638_BL_CHK_F__SRR22581299	Saarland_Second	B2X7638_BL_CHK_F	SRR22581299	B2X7638	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7638_BL_CHK_F__SRR22581299.cov.gz	13584382	5707065	42.00%	254752259	57.00%	1.70%	0.70%	954398	432913	NA
